Entity,Code,Day,total_vaccinations
Armenia,ARM,2021-07-11,108107
Armenia,ARM,2021-07-18,131080
Armenia,ARM,2021-07-25,152529
Armenia,ARM,2021-08-01,171890
Armenia,ARM,2021-08-08,194902
Armenia,ARM,2021-08-15,220236
Armenia,ARM,2021-08-22,239342
Aruba,ABW,2021-03-29,25766
Aruba,ABW,2021-04-10,41096
Aruba,ABW,2021-04-12,43073
Aruba,ABW,2021-04-13,45588
Aruba,ABW,2021-04-14,48200
Aruba,ABW,2021-04-15,50546
Aruba,ABW,2021-04-16,52955
Aruba,ABW,2021-04-17,55582
Aruba,ABW,2021-04-18,55651
Aruba,ABW,2021-04-19,58178
Aruba,ABW,2021-04-20,60379
Aruba,ABW,2021-04-21,62342
Aruba,ABW,2021-04-22,64288
Aruba,ABW,2021-04-23,67950
Aruba,ABW,2021-04-24,69279
Aruba,ABW,2021-04-25,73103
Aruba,ABW,2021-04-26,73360
Aruba,ABW,2021-04-28,74668
Aruba,ABW,2021-04-29,75846
Aruba,ABW,2021-04-30,76865
Aruba,ABW,2021-05-03,77728
Aruba,ABW,2021-05-04,78956
Aruba,ABW,2021-05-05,79502
Aruba,ABW,2021-05-06,79553
Aruba,ABW,2021-05-07,80258
Aruba,ABW,2021-05-08,80699
Aruba,ABW,2021-05-10,81616
Aruba,ABW,2021-05-11,82877
Aruba,ABW,2021-05-12,84239
Aruba,ABW,2021-05-13,85441
Aruba,ABW,2021-05-14,87536
Aruba,ABW,2021-05-15,88602
Aruba,ABW,2021-05-17,91006
Aruba,ABW,2021-05-18,93734
Aruba,ABW,2021-05-19,96007
Aruba,ABW,2021-05-20,97921
Aruba,ABW,2021-05-21,100003
Aruba,ABW,2021-05-22,103395
Aruba,ABW,2021-05-23,108471
Aruba,ABW,2021-05-24,109756
Aruba,ABW,2021-05-25,111377
Aruba,ABW,2021-05-26,111665
Aruba,ABW,2021-05-27,112316
Aruba,ABW,2021-05-28,113098
Aruba,ABW,2021-05-29,113662
Aruba,ABW,2021-05-31,114154
Aruba,ABW,2021-06-01,114632
Aruba,ABW,2021-06-02,115144
Aruba,ABW,2021-06-03,116563
Aruba,ABW,2021-06-04,116577
Aruba,ABW,2021-06-06,116579
Aruba,ABW,2021-06-07,117036
Aruba,ABW,2021-06-08,117696
Aruba,ABW,2021-06-09,118316
Aruba,ABW,2021-06-10,118873
Aruba,ABW,2021-06-11,119395
Aruba,ABW,2021-06-12,121471
Aruba,ABW,2021-06-14,121874
Aruba,ABW,2021-06-15,122269
Aruba,ABW,2021-06-16,122680
Aruba,ABW,2021-06-17,123115
Aruba,ABW,2021-06-18,123571
Aruba,ABW,2021-06-20,123890
Aruba,ABW,2021-06-21,124313
Aruba,ABW,2021-06-22,124332
Aruba,ABW,2021-06-23,124856
Aruba,ABW,2021-06-24,125289
Aruba,ABW,2021-06-27,125290
Aruba,ABW,2021-06-28,125875
Aruba,ABW,2021-06-29,126387
Aruba,ABW,2021-06-30,127256
Aruba,ABW,2021-07-01,127416
Aruba,ABW,2021-07-02,127984
Aruba,ABW,2021-07-05,128575
Aruba,ABW,2021-07-06,129162
Aruba,ABW,2021-07-07,129646
Aruba,ABW,2021-07-08,130121
Aruba,ABW,2021-07-09,130670
Aruba,ABW,2021-07-10,131930
Aruba,ABW,2021-07-12,132344
Aruba,ABW,2021-07-13,132715
Aruba,ABW,2021-07-14,133180
Aruba,ABW,2021-07-15,133727
Aruba,ABW,2021-07-16,133750
Aruba,ABW,2021-07-19,134510
Aruba,ABW,2021-07-20,134521
Aruba,ABW,2021-07-21,134983
Aruba,ABW,2021-07-22,135450
Aruba,ABW,2021-07-23,135509
Aruba,ABW,2021-07-26,135988
Aruba,ABW,2021-07-27,136496
Aruba,ABW,2021-07-28,136907
Aruba,ABW,2021-07-29,137305
Aruba,ABW,2021-07-30,137598
Aruba,ABW,2021-07-31,138509
Aruba,ABW,2021-08-01,138513
Aruba,ABW,2021-08-02,138688
Aruba,ABW,2021-08-03,139043
Aruba,ABW,2021-08-04,139122
Aruba,ABW,2021-08-05,139303
Aruba,ABW,2021-08-06,139566
Aruba,ABW,2021-08-09,139887
Aruba,ABW,2021-08-10,140304
Aruba,ABW,2021-08-11,140901
Aruba,ABW,2021-08-12,141116
Aruba,ABW,2021-08-13,141611
Aruba,ABW,2021-08-16,142033
Aruba,ABW,2021-08-17,142606
Aruba,ABW,2021-08-18,143030
Aruba,ABW,2021-08-19,143396
Aruba,ABW,2021-08-20,143661
Aruba,ABW,2021-08-22,145934
Aruba,ABW,2021-08-23,146254
Aruba,ABW,2021-08-24,146496
Asia,,2020-12-15,1500000
Asia,,2020-12-19,1500061
Asia,,2020-12-20,1507437
Asia,,2020-12-21,1532323
Asia,,2020-12-22,1576941
Asia,,2020-12-23,1678747
Asia,,2020-12-24,1763194
Asia,,2020-12-25,1802121
Asia,,2020-12-26,1835708
Asia,,2020-12-27,1942156
Asia,,2020-12-28,2082614
Asia,,2020-12-29,2241287
Asia,,2020-12-30,2397021
Asia,,2020-12-31,5558056
Asia,,2021-01-01,5630017
Asia,,2021-01-02,5703111
Asia,,2021-01-03,5854748
Asia,,2021-01-04,6009458
Asia,,2021-01-05,6964951
Asia,,2021-01-06,7211734
Asia,,2021-01-07,7393651
Asia,,2021-01-08,7519938
Asia,,2021-01-09,12189600
Asia,,2021-01-10,12305331
Asia,,2021-01-11,12435406
Asia,,2021-01-12,12613703
Asia,,2021-01-13,13843485
Asia,,2021-01-14,14382717
Asia,,2021-01-15,14924583
Asia,,2021-01-16,15481062
Asia,,2021-01-17,15781998
Asia,,2021-01-18,16417551
Asia,,2021-01-19,17066855
Asia,,2021-01-20,22617663
Asia,,2021-01-21,23241066
Asia,,2021-01-22,24063592
Asia,,2021-01-23,24588181
Asia,,2021-01-24,24928920
Asia,,2021-01-25,25713152
Asia,,2021-01-26,26255374
Asia,,2021-01-27,34870453
Asia,,2021-01-28,36047797
Asia,,2021-01-29,37137465
Asia,,2021-01-30,37766979
Asia,,2021-01-31,39478470
Asia,,2021-02-01,40252799
Asia,,2021-02-02,40882434
Asia,,2021-02-03,48836794
Asia,,2021-02-04,49924865
Asia,,2021-02-05,51118538
Asia,,2021-02-06,51875912
Asia,,2021-02-07,52201023
Asia,,2021-02-08,52998544
Asia,,2021-02-09,63231095
Asia,,2021-02-10,64454186
Asia,,2021-02-11,65389495
Asia,,2021-02-12,66602382
Asia,,2021-02-13,67681919
Asia,,2021-02-14,68188439
Asia,,2021-02-15,69681987
Asia,,2021-02-16,71072992
Asia,,2021-02-17,72632594
Asia,,2021-02-18,74739652
Asia,,2021-02-19,76025740
Asia,,2021-02-20,77425373
Asia,,2021-02-21,77938746
Asia,,2021-02-22,79121109
Asia,,2021-02-23,80630825
Asia,,2021-02-24,82052804
Asia,,2021-02-25,83716185
Asia,,2021-02-26,85067069
Asia,,2021-02-27,86372306
Asia,,2021-02-28,98849867
Asia,,2021-03-01,100341908
Asia,,2021-03-02,102458438
Asia,,2021-03-03,104473816
Asia,,2021-03-04,106910382
Asia,,2021-03-05,109084347
Asia,,2021-03-06,111216202
Asia,,2021-03-07,112358468
Asia,,2021-03-08,115108220
Asia,,2021-03-09,117597057
Asia,,2021-03-10,120444739
Asia,,2021-03-11,121898041
Asia,,2021-03-12,124723892
Asia,,2021-03-13,127201874
Asia,,2021-03-14,140748942
Asia,,2021-03-15,145128571
Asia,,2021-03-16,148943590
Asia,,2021-03-17,152586544
Asia,,2021-03-18,155950250
Asia,,2021-03-19,161581183
Asia,,2021-03-20,175194492
Asia,,2021-03-21,176275906
Asia,,2021-03-22,186860552
Asia,,2021-03-23,193705837
Asia,,2021-03-24,200212026
Asia,,2021-03-25,209393759
Asia,,2021-03-26,219426811
Asia,,2021-03-27,227563183
Asia,,2021-03-28,232810298
Asia,,2021-03-29,239048278
Asia,,2021-03-30,245899377
Asia,,2021-03-31,256215444
Asia,,2021-04-01,268508049
Asia,,2021-04-02,280766419
Asia,,2021-04-03,287526823
Asia,,2021-04-04,294926292
Asia,,2021-04-05,302921024
Asia,,2021-04-06,312349050
Asia,,2021-04-07,320074774
Asia,,2021-04-08,332623733
Asia,,2021-04-09,343305982
Asia,,2021-04-10,352192911
Asia,,2021-04-11,358977883
Asia,,2021-04-12,369253154
Asia,,2021-04-13,376989923
Asia,,2021-04-14,385358878
Asia,,2021-04-15,394203062
Asia,,2021-04-16,401767274
Asia,,2021-04-17,407820015
Asia,,2021-04-18,413513443
Asia,,2021-04-19,421109990
Asia,,2021-04-20,426839206
Asia,,2021-04-21,436427543
Asia,,2021-04-22,448740673
Asia,,2021-04-23,456211895
Asia,,2021-04-24,461416462
Asia,,2021-04-25,473640205
Asia,,2021-04-26,483326432
Asia,,2021-04-27,494645241
Asia,,2021-04-28,508562672
Asia,,2021-04-29,522498325
Asia,,2021-04-30,538670407
Asia,,2021-05-01,546327838
Asia,,2021-05-02,552737176
Asia,,2021-05-03,560294865
Asia,,2021-05-04,571158718
Asia,,2021-05-05,580211381
Asia,,2021-05-06,593646130
Asia,,2021-05-07,609287439
Asia,,2021-05-08,621945263
Asia,,2021-05-09,630656972
Asia,,2021-05-10,645652008
Asia,,2021-05-11,661270057
Asia,,2021-05-12,676555034
Asia,,2021-05-13,693524496
Asia,,2021-05-14,709914385
Asia,,2021-05-15,725037618
Asia,,2021-05-16,741310677
Asia,,2021-05-17,760572890
Asia,,2021-05-18,779128059
Asia,,2021-05-19,796057228
Asia,,2021-05-20,818924208
Asia,,2021-05-21,838988115
Asia,,2021-05-22,857149579
Asia,,2021-05-23,873452969
Asia,,2021-05-24,895848702
Asia,,2021-05-25,919997513
Asia,,2021-05-26,945284381
Asia,,2021-05-27,969315380
Asia,,2021-05-28,992400012
Asia,,2021-05-29,1015856973
Asia,,2021-05-30,1038501006
Asia,,2021-05-31,1065572902
Asia,,2021-06-01,1093426355
Asia,,2021-06-02,1122355196
Asia,,2021-06-03,1147286860
Asia,,2021-06-04,1176652052
Asia,,2021-06-05,1200080038
Asia,,2021-06-06,1219544473
Asia,,2021-06-07,1242390280
Asia,,2021-06-08,1266245540
Asia,,2021-06-09,1290746695
Asia,,2021-06-10,1318926380
Asia,,2021-06-11,1344600427
Asia,,2021-06-12,1366584819
Asia,,2021-06-13,1387313993
Asia,,2021-06-14,1407092288
Asia,,2021-06-15,1436408124
Asia,,2021-06-16,1467076893
Asia,,2021-06-17,1499575617
Asia,,2021-06-18,1532240504
Asia,,2021-06-19,1561005096
Asia,,2021-06-20,1587408882
Asia,,2021-06-21,1622210160
Asia,,2021-06-22,1654837706
Asia,,2021-06-23,1687081959
Asia,,2021-06-24,1723419488
Asia,,2021-06-25,1758733551
Asia,,2021-06-26,1792039746
Asia,,2021-06-27,1820747644
Asia,,2021-06-28,1849914867
Asia,,2021-06-29,1880877928
Asia,,2021-06-30,1907439343
Asia,,2021-07-01,1940586938
Asia,,2021-07-02,1965226486
Asia,,2021-07-03,1991443598
Asia,,2021-07-04,2009791941
Asia,,2021-07-05,2031682081
Asia,,2021-07-06,2053516778
Asia,,2021-07-07,2074708321
Asia,,2021-07-08,2103206441
Asia,,2021-07-09,2120347596
Asia,,2021-07-10,2141087640
Asia,,2021-07-11,2155608074
Asia,,2021-07-12,2173744195
Asia,,2021-07-13,2197349233
Asia,,2021-07-14,2222553416
Asia,,2021-07-15,2246412061
Asia,,2021-07-16,2268678840
Asia,,2021-07-17,2288685196
Asia,,2021-07-18,2301949460
Asia,,2021-07-19,2325880446
Asia,,2021-07-20,2347741926
Asia,,2021-07-21,2369552750
Asia,,2021-07-22,2396689900
Asia,,2021-07-23,2423150444
Asia,,2021-07-24,2446165916
Asia,,2021-07-25,2465968497
Asia,,2021-07-26,2497805570
Asia,,2021-07-27,2527515062
Asia,,2021-07-28,2558147185
Asia,,2021-07-29,2592847823
Asia,,2021-07-30,2624926462
Asia,,2021-07-31,2648303849
Asia,,2021-08-01,2681566080
Asia,,2021-08-02,2712287992
Asia,,2021-08-03,2755470277
Asia,,2021-08-04,2789425905
Asia,,2021-08-05,2819948014
Asia,,2021-08-06,2848850284
Asia,,2021-08-07,2872471204
Asia,,2021-08-08,2896739362
Asia,,2021-08-09,2918932736
Asia,,2021-08-10,2961085804
Asia,,2021-08-11,2989431513
Asia,,2021-08-12,3012695834
Asia,,2021-08-13,3042856051
Asia,,2021-08-14,3063958942
Asia,,2021-08-15,3083874768
Asia,,2021-08-16,3114561312
Asia,,2021-08-17,3143300719
Asia,,2021-08-18,3170220767
Asia,,2021-08-19,3194692368
Asia,,2021-08-20,3218729614
Asia,,2021-08-21,3241615042
Asia,,2021-08-22,3264369007
Asia,,2021-08-23,3286761226
Asia,,2021-08-24,3317790448
Australia,AUS,2021-02-15,0
Australia,AUS,2021-02-16,0
Australia,AUS,2021-02-17,0
Australia,AUS,2021-02-18,0
Australia,AUS,2021-02-19,0
Australia,AUS,2021-02-20,0
Australia,AUS,2021-02-21,0
Australia,AUS,2021-02-22,20
Australia,AUS,2021-02-23,2879
Australia,AUS,2021-02-24,6908
Australia,AUS,2021-02-25,17500
Australia,AUS,2021-02-26,25000
Australia,AUS,2021-02-27,30000
Australia,AUS,2021-02-28,31894
Australia,AUS,2021-03-01,33702
Australia,AUS,2021-03-02,41907
Australia,AUS,2021-03-03,50840
Australia,AUS,2021-03-04,61008
Australia,AUS,2021-03-05,71867
Australia,AUS,2021-03-06,76940
Australia,AUS,2021-03-07,81345
Australia,AUS,2021-03-08,86369
Australia,AUS,2021-03-09,94908
Australia,AUS,2021-03-10,106200
Australia,AUS,2021-03-11,125000
Australia,AUS,2021-03-12,135103
Australia,AUS,2021-03-13,159294
Australia,AUS,2021-03-14,162551
Australia,AUS,2021-03-15,164781
Australia,AUS,2021-03-16,182437
Australia,AUS,2021-03-17,203557
Australia,AUS,2021-03-18,226057
Australia,AUS,2021-03-19,240754
Australia,AUS,2021-03-20,253831
Australia,AUS,2021-03-21,257019
Australia,AUS,2021-03-22,282184
Australia,AUS,2021-03-23,307525
Australia,AUS,2021-03-24,355254
Australia,AUS,2021-03-25,408410
Australia,AUS,2021-03-26,460155
Australia,AUS,2021-03-27,506465
Australia,AUS,2021-03-28,511520
Australia,AUS,2021-03-29,541761
Australia,AUS,2021-03-30,597523
Australia,AUS,2021-03-31,670349
Australia,AUS,2021-04-01,744328
Australia,AUS,2021-04-02,823611
Australia,AUS,2021-04-03,828416
Australia,AUS,2021-04-04,843182
Australia,AUS,2021-04-05,844309
Australia,AUS,2021-04-06,854983
Australia,AUS,2021-04-07,920334
Australia,AUS,2021-04-08,996145
Australia,AUS,2021-04-09,1077511
Australia,AUS,2021-04-10,1138866
Australia,AUS,2021-04-11,1166568
Australia,AUS,2021-04-12,1178302
Australia,AUS,2021-04-13,1234681
Australia,AUS,2021-04-14,1295672
Australia,AUS,2021-04-15,1359665
Australia,AUS,2021-04-16,1420577
Australia,AUS,2021-04-17,1474558
Australia,AUS,2021-04-18,1496912
Australia,AUS,2021-04-19,1586556
Australia,AUS,2021-04-20,1653286
Australia,AUS,2021-04-21,1718107
Australia,AUS,2021-04-22,1785338
Australia,AUS,2021-04-23,1855601
Australia,AUS,2021-04-24,1914047
Australia,AUS,2021-04-25,1934077
Australia,AUS,2021-04-26,1937485
Australia,AUS,2021-04-27,1969337
Australia,AUS,2021-04-28,2029544
Australia,AUS,2021-04-29,2112285
Australia,AUS,2021-04-30,2179544
Australia,AUS,2021-05-01,2234844
Australia,AUS,2021-05-02,2254074
Australia,AUS,2021-05-03,2260615
Australia,AUS,2021-05-04,2316969
Australia,AUS,2021-05-05,2396314
Australia,AUS,2021-05-06,2473529
Australia,AUS,2021-05-07,2554531
Australia,AUS,2021-05-08,2627725
Australia,AUS,2021-05-09,2654338
Australia,AUS,2021-05-10,2663221
Australia,AUS,2021-05-11,2736107
Australia,AUS,2021-05-12,2812486
Australia,AUS,2021-05-13,2894770
Australia,AUS,2021-05-14,2978265
Australia,AUS,2021-05-15,3056797
Australia,AUS,2021-05-16,3089184
Australia,AUS,2021-05-17,3100137
Australia,AUS,2021-05-18,3183324
Australia,AUS,2021-05-19,3278854
Australia,AUS,2021-05-20,3371728
Australia,AUS,2021-05-21,3472874
Australia,AUS,2021-05-22,3562495
Australia,AUS,2021-05-23,3599964
Australia,AUS,2021-05-24,3613053
Australia,AUS,2021-05-25,3690622
Australia,AUS,2021-05-26,3795280
Australia,AUS,2021-05-27,3906668
Australia,AUS,2021-05-28,4031539
Australia,AUS,2021-05-29,4153149
Australia,AUS,2021-05-30,4212899
Australia,AUS,2021-05-31,4243600
Australia,AUS,2021-06-01,4362739
Australia,AUS,2021-06-02,4501444
Australia,AUS,2021-06-03,4642703
Australia,AUS,2021-06-04,4786362
Australia,AUS,2021-06-05,4927607
Australia,AUS,2021-06-06,5016352
Australia,AUS,2021-06-07,5076413
Australia,AUS,2021-06-08,5203977
Australia,AUS,2021-06-09,5344862
Australia,AUS,2021-06-10,5487670
Australia,AUS,2021-06-11,5641008
Australia,AUS,2021-06-12,5773924
Australia,AUS,2021-06-13,5834746
Australia,AUS,2021-06-14,5867299
Australia,AUS,2021-06-15,5931245
Australia,AUS,2021-06-16,6083320
Australia,AUS,2021-06-17,6219330
Australia,AUS,2021-06-18,6360666
Australia,AUS,2021-06-22,6719384
Australia,AUS,2021-06-23,6860276
Australia,AUS,2021-06-24,6999198
Australia,AUS,2021-06-25,7137632
Australia,AUS,2021-06-29,7500700
Australia,AUS,2021-06-30,7645585
Australia,AUS,2021-07-02,7970153
Australia,AUS,2021-07-03,8121649
Australia,AUS,2021-07-04,8201367
Australia,AUS,2021-07-05,8255473
Australia,AUS,2021-07-06,8402191
Australia,AUS,2021-07-07,8567666
Australia,AUS,2021-07-08,8706799
Australia,AUS,2021-07-09,8871572
Australia,AUS,2021-07-10,9014072
Australia,AUS,2021-07-11,9097969
Australia,AUS,2021-07-12,9149817
Australia,AUS,2021-07-13,9304026
Australia,AUS,2021-07-14,9469145
Australia,AUS,2021-07-15,9631807
Australia,AUS,2021-07-16,9806809
Australia,AUS,2021-07-17,9970746
Australia,AUS,2021-07-18,10067446
Australia,AUS,2021-07-19,10125533
Australia,AUS,2021-07-20,10295444
Australia,AUS,2021-07-21,10470033
Australia,AUS,2021-07-22,10654563
Australia,AUS,2021-07-23,10850993
Australia,AUS,2021-07-24,11032835
Australia,AUS,2021-07-25,11140511
Australia,AUS,2021-07-26,11211447
Australia,AUS,2021-07-27,11396784
Australia,AUS,2021-07-28,11593766
Australia,AUS,2021-07-29,11795236
Australia,AUS,2021-07-30,12005978
Australia,AUS,2021-07-31,12206684
Australia,AUS,2021-08-01,12317727
Australia,AUS,2021-08-02,12393893
Australia,AUS,2021-08-03,12594451
Australia,AUS,2021-08-04,12808398
Australia,AUS,2021-08-05,13030257
Australia,AUS,2021-08-06,13270296
Australia,AUS,2021-08-07,13496355
Australia,AUS,2021-08-08,13636580
Australia,AUS,2021-08-09,13723146
Australia,AUS,2021-08-10,13958045
Australia,AUS,2021-08-11,14214009
Australia,AUS,2021-08-12,14476323
Australia,AUS,2021-08-13,14747221
Australia,AUS,2021-08-14,15012023
Australia,AUS,2021-08-15,15175199
Australia,AUS,2021-08-16,15338926
Australia,AUS,2021-08-17,15618391
Australia,AUS,2021-08-18,15892260
Australia,AUS,2021-08-19,16201270
Australia,AUS,2021-08-20,16504574
Australia,AUS,2021-08-21,16815098
Australia,AUS,2021-08-22,17011099
Australia,AUS,2021-08-23,17150654
Australia,AUS,2021-08-24,17440596
Austria,AUT,2020-12-27,747
Austria,AUT,2020-12-28,2065
Austria,AUT,2020-12-29,3711
Austria,AUT,2020-12-30,5086
Austria,AUT,2020-12-31,5098
Austria,AUT,2021-01-01,5105
Austria,AUT,2021-01-02,5115
Austria,AUT,2021-01-03,5122
Austria,AUT,2021-01-04,5249
Austria,AUT,2021-01-05,7057
Austria,AUT,2021-01-06,7917
Austria,AUT,2021-01-07,11203
Austria,AUT,2021-01-08,24397
Austria,AUT,2021-01-09,28904
Austria,AUT,2021-01-10,31158
Austria,AUT,2021-01-11,36842
Austria,AUT,2021-01-12,51837
Austria,AUT,2021-01-13,67953
Austria,AUT,2021-01-14,84903
Austria,AUT,2021-01-15,103488
Austria,AUT,2021-01-16,110377
Austria,AUT,2021-01-17,116097
Austria,AUT,2021-01-18,127606
Austria,AUT,2021-01-19,153891
Austria,AUT,2021-01-20,177693
Austria,AUT,2021-01-21,197695
Austria,AUT,2021-01-22,209326
Austria,AUT,2021-01-23,212479
Austria,AUT,2021-01-24,213749
Austria,AUT,2021-01-25,215272
Austria,AUT,2021-01-26,224035
Austria,AUT,2021-01-27,232127
Austria,AUT,2021-01-28,242121
Austria,AUT,2021-01-29,257274
Austria,AUT,2021-01-30,261014
Austria,AUT,2021-01-31,262441
Austria,AUT,2021-02-01,267181
Austria,AUT,2021-02-02,284818
Austria,AUT,2021-02-03,303210
Austria,AUT,2021-02-04,324039
Austria,AUT,2021-02-05,345517
Austria,AUT,2021-02-06,354734
Austria,AUT,2021-02-07,359799
Austria,AUT,2021-02-08,369647
Austria,AUT,2021-02-09,389424
Austria,AUT,2021-02-10,411582
Austria,AUT,2021-02-11,436631
Austria,AUT,2021-02-12,463686
Austria,AUT,2021-02-13,474209
Austria,AUT,2021-02-14,476267
Austria,AUT,2021-02-15,483447
Austria,AUT,2021-02-16,498251
Austria,AUT,2021-02-17,518113
Austria,AUT,2021-02-18,538199
Austria,AUT,2021-02-19,559785
Austria,AUT,2021-02-20,572884
Austria,AUT,2021-02-21,578914
Austria,AUT,2021-02-22,585918
Austria,AUT,2021-02-23,600982
Austria,AUT,2021-02-24,620975
Austria,AUT,2021-02-25,641199
Austria,AUT,2021-02-26,670817
Austria,AUT,2021-02-27,696067
Austria,AUT,2021-02-28,706288
Austria,AUT,2021-03-01,715270
Austria,AUT,2021-03-02,741054
Austria,AUT,2021-03-03,769347
Austria,AUT,2021-03-04,797111
Austria,AUT,2021-03-05,834658
Austria,AUT,2021-03-06,862915
Austria,AUT,2021-03-07,874897
Austria,AUT,2021-03-08,886650
Austria,AUT,2021-03-09,915317
Austria,AUT,2021-03-10,944493
Austria,AUT,2021-03-11,989544
Austria,AUT,2021-03-12,1048572
Austria,AUT,2021-03-13,1101180
Austria,AUT,2021-03-14,1132340
Austria,AUT,2021-03-15,1153606
Austria,AUT,2021-03-16,1182402
Austria,AUT,2021-03-17,1217206
Austria,AUT,2021-03-18,1252329
Austria,AUT,2021-03-19,1306792
Austria,AUT,2021-03-20,1354469
Austria,AUT,2021-03-21,1370092
Austria,AUT,2021-03-22,1386240
Austria,AUT,2021-03-23,1422394
Austria,AUT,2021-03-24,1462424
Austria,AUT,2021-03-25,1509017
Austria,AUT,2021-03-26,1560608
Austria,AUT,2021-03-27,1602322
Austria,AUT,2021-03-28,1617042
Austria,AUT,2021-03-29,1643953
Austria,AUT,2021-03-30,1685695
Austria,AUT,2021-03-31,1721292
Austria,AUT,2021-04-01,1763572
Austria,AUT,2021-04-02,1807916
Austria,AUT,2021-04-03,1829850
Austria,AUT,2021-04-04,1839985
Austria,AUT,2021-04-05,1852625
Austria,AUT,2021-04-06,1891164
Austria,AUT,2021-04-07,1947373
Austria,AUT,2021-04-08,2020723
Austria,AUT,2021-04-09,2099823
Austria,AUT,2021-04-10,2165539
Austria,AUT,2021-04-11,2191604
Austria,AUT,2021-04-12,2226956
Austria,AUT,2021-04-13,2272490
Austria,AUT,2021-04-14,2340556
Austria,AUT,2021-04-15,2415526
Austria,AUT,2021-04-16,2486406
Austria,AUT,2021-04-17,2544581
Austria,AUT,2021-04-18,2563886
Austria,AUT,2021-04-19,2595860
Austria,AUT,2021-04-20,2641612
Austria,AUT,2021-04-21,2705327
Austria,AUT,2021-04-22,2776697
Austria,AUT,2021-04-23,2845505
Austria,AUT,2021-04-24,2885939
Austria,AUT,2021-04-25,2913907
Austria,AUT,2021-04-26,2945008
Austria,AUT,2021-04-27,2993524
Austria,AUT,2021-04-28,3052338
Austria,AUT,2021-04-29,3129022
Austria,AUT,2021-04-30,3210334
Austria,AUT,2021-05-01,3252533
Austria,AUT,2021-05-02,3269264
Austria,AUT,2021-05-03,3298844
Austria,AUT,2021-05-04,3360559
Austria,AUT,2021-05-05,3439050
Austria,AUT,2021-05-06,3537207
Austria,AUT,2021-05-07,3646975
Austria,AUT,2021-05-08,3699713
Austria,AUT,2021-05-09,3718631
Austria,AUT,2021-05-10,3762306
Austria,AUT,2021-05-11,3828918
Austria,AUT,2021-05-12,3930222
Austria,AUT,2021-05-13,3964498
Austria,AUT,2021-05-14,4055298
Austria,AUT,2021-05-15,4115737
Austria,AUT,2021-05-16,4140021
Austria,AUT,2021-05-17,4187717
Austria,AUT,2021-05-18,4258072
Austria,AUT,2021-05-19,4364513
Austria,AUT,2021-05-20,4476280
Austria,AUT,2021-05-21,4588579
Austria,AUT,2021-05-22,4648039
Austria,AUT,2021-05-23,4677623
Austria,AUT,2021-05-24,4702690
Austria,AUT,2021-05-25,4758171
Austria,AUT,2021-05-26,4851463
Austria,AUT,2021-05-27,4951366
Austria,AUT,2021-05-28,5062254
Austria,AUT,2021-05-29,5125003
Austria,AUT,2021-05-30,5163330
Austria,AUT,2021-05-31,5207542
Austria,AUT,2021-06-01,5298861
Austria,AUT,2021-06-02,5442715
Austria,AUT,2021-06-03,5511503
Austria,AUT,2021-06-04,5621159
Austria,AUT,2021-06-05,5684379
Austria,AUT,2021-06-06,5737933
Austria,AUT,2021-06-07,5795818
Austria,AUT,2021-06-08,5887758
Austria,AUT,2021-06-09,6005436
Austria,AUT,2021-06-10,6127225
Austria,AUT,2021-06-11,6258622
Austria,AUT,2021-06-12,6328230
Austria,AUT,2021-06-13,6366030
Austria,AUT,2021-06-14,6415192
Austria,AUT,2021-06-15,6502074
Austria,AUT,2021-06-16,6622563
Austria,AUT,2021-06-17,6737974
Austria,AUT,2021-06-18,6851046
Austria,AUT,2021-06-19,6917994
Austria,AUT,2021-06-20,6954991
Austria,AUT,2021-06-21,7007483
Austria,AUT,2021-06-22,7099498
Austria,AUT,2021-06-23,7211756
Austria,AUT,2021-06-24,7321397
Austria,AUT,2021-06-25,7443693
Austria,AUT,2021-06-26,7520992
Austria,AUT,2021-06-27,7562440
Austria,AUT,2021-06-28,7613505
Austria,AUT,2021-06-29,7705935
Austria,AUT,2021-06-30,7820428
